topic,pid,wave,finanzielle Unterstützung und Armutsbekämpfung,Entlastung von Familien und Eltern,Gerechtigkeit und Verteilung,"Finanzierung, Kosten und Steuern",Unterstützung von Kindern und Bildungschancen,Bürokratie und Zugang zur Leistung,grundsätzliche Zustimmung oder Ablehnung,Kritik an der politischen Umsetzung,"Kriminalität, Polizei und Strafrecht",Gesundheitliche Chancen und Risiken,"Regulierung, Kontrolle und Abgaberegeln","Wirtschaft, Steuern und Arbeitsplätze",Jugendschutz und Prävention,Freiheit und Eigenverantwortung,gesellschaftliche Akzeptanz und Normalisierung
Child support,306046189116,post,0.28017303347587585,0.008077625185251236,0.0002835130726452917,0.6710395216941833,0.08028533309698105,0.5178147554397583,0.10091183334589005,0.7181992530822754,,,,,,,
Child support,306075936960,pre,0.9997418522834778,0.9730876684188843,0.9767469763755798,0.9236267805099487,0.9987331032752991,0.9696420431137085,0.9281812906265259,0.00898542907088995,,,,,,,
Child support,306075936960,post,0.9987648725509644,0.5596511363983154,0.022350111976265907,0.0015761828981339931,0.9893268346786499,0.002817340660840273,0.501678466796875,0.0005452766781672835,,,,,,,
Child support,306151934148,pre,0.9648054838180542,0.9865717887878418,0.5053708553314209,0.3713645935058594,0.8024007678031921,0.7876046895980835,0.7877271771430969,0.50146484375,,,,,,,
Child support,306151934148,post,0.8216173648834229,0.9964272975921631,0.8617711067199707,0.6740504503250122,0.8770561814308167,0.528046727180481,0.83561772108078,0.06869351863861084,,,,,,,
Child support,306376282044,pre,0.9907945990562439,0.1722414493560791,0.19345194101333618,0.9996646642684937,0.9663470387458801,0.9991065859794617,0.9899281859397888,0.5888891220092773,,,,,,,
Child support,306376282044,post,0.04356881231069565,0.009321969002485275,0.004146046936511993,0.9114755988121033,0.009508679620921612,0.27884554862976074,0.4969483017921448,0.9478657245635986,,,,,,,
Child support,306384353244,post,0.5253688097000122,0.7849791049957275,0.13898684084415436,0.7599387764930725,0.6509112119674683,0.4892594814300537,0.9154316782951355,0.23458194732666016,,,,,,,
Child support,308006390160,pre,0.00032187814940698445,0.12023207545280457,0.0390666164457798,0.35086607933044434,0.21452681720256805,0.33415475487709045,0.28101083636283875,0.5874698758125305,,,,,,,
Child support,308006390160,post,0.4063907563686371,0.4877954125404358,0.23440663516521454,0.543832540512085,0.4790162444114685,0.5248817801475525,0.8452411890029907,0.5126925706863403,,,,,,,
Child support,308492647812,pre,0.836821436882019,0.6238353252410889,0.692225992679596,0.9232470393180847,0.6684474945068359,0.8631033897399902,0.9559813737869263,0.47219669818878174,,,,,,,
Child support,308492647812,post,0.7000752091407776,0.9819446802139282,0.8398653268814087,0.3459886312484741,0.3153141736984253,0.3176378607749939,0.62446528673172,0.02085677720606327,,,,,,,
Child support,308495727864,pre,0.9824568629264832,0.07490526139736176,0.16810448467731476,0.650245189666748,0.2330075204372406,0.5655387043952942,0.9604354500770569,0.3391706645488739,,,,,,,
Child support,308495727864,post,0.8580062389373779,0.04126865044236183,0.0002913700300268829,0.6859495043754578,0.4639299511909485,0.8862728476524353,0.9777775406837463,0.5520567893981934,,,,,,,
Child support,308510639748,pre,0.6256668567657471,0.9071066975593567,0.899827778339386,0.5571225881576538,0.7549149990081787,0.5931380391120911,0.5298715829849243,0.23022675514221191,,,,,,,
Child support,308510639748,post,0.5341265201568604,0.5219584703445435,0.6001883745193481,0.6206216216087341,0.5278033018112183,0.6855285167694092,0.8492224812507629,0.3951341509819031,,,,,,,
Child support,308613650832,pre,0.7318258881568909,0.1308952420949936,0.0023504828568547964,0.12732672691345215,0.862699031829834,0.0011832797899842262,0.05584888160228729,0.00021527924400288612,,,,,,,
Child support,308613650832,post,0.9996288418769836,0.7505527138710022,0.7757747173309326,0.7158215045928955,0.7947037220001221,0.6265812516212463,0.8450494408607483,0.5229331254959106,,,,,,,
Child support,308641552560,post,0.4293994605541229,0.9749287962913513,0.2512800693511963,0.13059002161026,0.6835251450538635,0.4624730348587036,0.6419556140899658,0.6779006123542786,,,,,,,
Child support,308671922160,pre,0.7201715707778931,0.9980238080024719,0.995538055896759,0.5903069376945496,0.8802834153175354,0.4239349365234375,0.029915573075413704,0.05372512713074684,,,,,,,
Child support,308671922160,post,0.9998676180839539,0.38144993782043457,0.1945973038673401,0.02076473832130432,0.9822813272476196,0.03525262698531151,0.8760523200035095,0.008660931140184402,,,,,,,
Child support,308779242444,post,0.9410340785980225,0.8612467050552368,0.7072025537490845,0.9026954174041748,0.9046505093574524,0.9743448495864868,0.7391400933265686,0.6557770371437073,,,,,,,
Child support,309001268160,pre,0.8255897164344788,0.4313446283340454,0.06412401050329208,0.7664684653282166,0.7992857098579407,0.7793218493461609,0.444368839263916,0.04484790191054344,,,,,,,
Child support,309001268160,post,0.39001110196113586,0.3009509742259979,0.17258982360363007,0.7640564441680908,0.903037965297699,0.4004269242286682,0.49100592732429504,0.007360082119703293,,,,,,,
Child support,309007154664,post,0.21076633036136627,0.7248215675354004,0.2037075310945511,0.39233681559562683,0.16559311747550964,0.36161547899246216,0.14553989470005035,0.4373428225517273,,,,,,,
Child support,309010917348,pre,0.9922143816947937,0.9877114295959473,0.7880942821502686,0.9526622891426086,0.7728736996650696,0.8784186244010925,0.9791556596755981,0.5903069376945496,,,,,,,
Child support,309010917348,post,0.9992327094078064,0.9990226626396179,0.9926684498786926,0.026180503889918327,0.9529258012771606,0.020924191921949387,0.9441768527030945,0.007367220241576433,,,,,,,
Child support,309083079348,pre,0.5207400321960449,0.6526842713356018,0.004223365802317858,0.21650809049606323,0.45035937428474426,0.6190107464790344,0.8354164361953735,0.6374822854995728,,,,,,,
Child support,309083079348,post,0.36274343729019165,0.6495786309242249,0.6180890798568726,0.08937687426805496,0.4882833659648895,0.5168393850326538,0.9553608298301697,0.524394690990448,,,,,,,
Child support,309102981696,pre,0.6520198583602905,0.887057900428772,0.2356356531381607,0.8972459435462952,0.5248817205429077,0.8194603323936462,0.7791538834571838,0.6963714361190796,,,,,,,
Child support,309102981696,post,0.9998681545257568,0.05240637809038162,0.0737963318824768,0.002062769839540124,0.9773275256156921,0.0006851713405922055,0.8301814794540405,0.001085944357328117,,,,,,,
Child support,309120765696,post,0.9998390674591064,0.9853842854499817,0.9944126605987549,0.6564380526542664,0.5156199336051941,0.995207667350769,0.8897685408592224,0.08029434084892273,,,,,,,
Child support,309889927116,pre,0.9887987971305847,0.9432953596115112,0.5784481763839722,0.38630029559135437,0.4016878306865692,0.31552502512931824,0.9972099661827087,0.35042136907577515,,,,,,,
Child support,309889927116,post,0.9997040629386902,0.9960507154464722,0.9527942538261414,0.9997621774673462,0.9420286417007446,0.9996824860572815,0.94413822889328,0.5616956949234009,,,,,,,
Child support,309980008548,post,0.08273439109325409,0.6984323263168335,0.26530903577804565,0.3296074867248535,0.5068355202674866,0.37068089842796326,0.3615027666091919,0.47268348932266235,,,,,,,
Child support,310130760096,pre,0.17852583527565002,0.5544704794883728,0.24926446378231049,0.4990234375,0.4054487645626068,0.29992473125457764,0.9287326335906982,0.7122321724891663,,,,,,,
Child support,310130760096,post,0.1245320588350296,0.6334102749824524,0.5414087772369385,0.5448014140129089,0.3306873142719269,0.5648187398910522,0.9781145453453064,0.780495285987854,,,,,,,
Child support,310464070560,pre,0.5602526664733887,0.575588047504425,0.6347697973251343,0.5491571426391602,0.6053325533866882,0.6714705228805542,0.5544704794883728,0.18698418140411377,,,,,,,
Child support,310464070560,post,0.9964342713356018,0.9982350468635559,0.9797065258026123,0.997279703617096,0.9995514154434204,0.9985221028327942,0.9677624702453613,0.1771693378686905,,,,,,,
Child support,310472966664,pre,0.5375269055366516,0.16735470294952393,0.2546016275882721,0.30033501982688904,0.7362110018730164,0.25645938515663147,0.9764681458473206,0.2109287977218628,,,,,,,
Child support,310472966664,post,0.9998554587364197,0.10856641829013824,0.7055822014808655,0.6118459105491638,0.6838418841362,0.17938676476478577,0.9520976543426514,0.049199268221855164,,,,,,,
Child support,310513113360,pre,0.38676345348358154,0.44360044598579407,0.3298232853412628,0.4287116825580597,0.4153730571269989,0.43206340074539185,0.7013040781021118,0.285770446062088,,,,,,,
Child support,310513113360,post,0.6433293223381042,0.7431679964065552,0.45859116315841675,0.5535053014755249,0.6588566303253174,0.5597714185714722,0.8551371693611145,0.43830427527427673,,,,,,,
Child support,310542183360,post,0.13443464040756226,0.30321574211120605,0.16317856311798096,0.36206647753715515,0.32082128524780273,0.3289604187011719,0.004390866495668888,0.42059963941574097,,,,,,,
Child support,310634528148,pre,0.7063930034637451,0.9737446904182434,0.760650634765625,0.937882661819458,0.9214283227920532,0.6740504503250122,0.41649994254112244,0.28736767172813416,,,,,,,
Child support,310634528148,post,0.7565374374389648,0.4484262764453888,0.7534666657447815,0.7781439423561096,0.933854341506958,0.5841525793075562,0.38404548168182373,0.20291662216186523,,,,,,,
Child support,310788697644,pre,0.9857883453369141,0.6656279563903809,0.6851073503494263,0.9413314461708069,0.9659798741340637,0.9994429349899292,0.596433162689209,0.7065954804420471,,,,,,,
Child support,310788697644,post,0.5316957235336304,0.5124486088752747,0.632729709148407,0.7260372638702393,0.6365790367126465,0.9655318260192871,0.936080813407898,0.7379143834114075,,,,,,,
Child support,310832068716,pre,0.9995479583740234,0.8889035582542419,0.0008393599418923259,0.9978258013725281,0.20418314635753632,0.05592617765069008,0.04424522817134857,0.7662937045097351,,,,,,,
Child support,310832068716,post,0.09289329499006271,0.32423537969589233,0.06883812695741653,0.30777397751808167,0.29057806730270386,0.36795133352279663,0.2823445498943329,0.2699025273323059,,,,,,,
Child support,310852586664,post,0.11235638707876205,0.9646309018135071,0.3019792437553406,0.4436004161834717,0.11446747928857803,0.532181978225708,0.018457893282175064,0.4311051368713379,,,,,,,
Child support,310867357644,pre,0.5609742999076843,0.8669230937957764,0.24274373054504395,0.7675156593322754,0.9955662488937378,0.4663594961166382,0.8298370242118835,0.3218861520290375,,,,,,,
Child support,310867357644,post,0.03069758601486683,0.5811842083930969,0.05644402280449867,0.07654563337564468,0.9734434485435486,0.08122774958610535,0.00574138481169939,0.27396270632743835,,,,,,,
Child support,310956209928,pre,0.999616265296936,0.9966299533843994,0.8779091835021973,0.4855387210845947,0.9981160163879395,0.3378586173057556,0.4714665710926056,0.0012843081494793296,,,,,,,
Child support,310956209928,post,0.925027072429657,0.9679599404335022,0.8224745392799377,0.731442391872406,0.9997560977935791,0.8765286803245544,0.8387458324432373,0.03820517659187317,,,,,,,
Child support,311914424844,pre,0.6821503639221191,0.9853420853614807,0.6217706203460693,0.8870823383331299,0.9994995594024658,0.3112174868583679,0.3930937349796295,0.6708239316940308,,,,,,,
Child support,311914424844,post,0.9410340785980225,0.9254660606384277,0.4860875606536865,0.915511965751648,0.9997326135635376,0.9283616542816162,0.6704599261283875,0.6986379623413086,,,,,,,
Child support,312036589980,pre,0.9905692338943481,0.29320207238197327,0.056730762124061584,0.49951171875,0.9544355273246765,0.10511863976716995,0.5880780816078186,0.4163219630718231,,,,,,,
Child support,312036589980,post,0.9998440742492676,0.9308993220329285,0.08799391984939575,0.492676317691803,0.9755040407180786,0.5776256322860718,0.18991047143936157,0.001667882432229817,,,,,,,
Child support,312063130548,pre,0.14151853322982788,0.6793914437294006,0.13006426393985748,0.24798743426799774,0.20260091125965118,0.15266279876232147,0.03729180991649628,0.069320909678936,,,,,,,
Child support,312063130548,post,0.8498368859291077,0.5491570830345154,0.0018102109897881746,0.697093665599823,0.8840392827987671,0.796806812286377,0.2698063254356384,0.9102267026901245,,,,,,,
Child support,312089803128,pre,0.46490156650543213,0.4148988425731659,0.25888770818710327,0.5846269130706787,0.4373428225517273,0.18937113881111145,0.9148629307746887,0.8942365646362305,,,,,,,
Child support,312089803128,post,0.661048173904419,0.849597156047821,0.9823914170265198,0.6731916666030884,0.7783124446868896,0.60905921459198,0.8886138796806335,0.32060855627059937,,,,,,,
Child support,312227975232,pre,0.9994418025016785,0.9863893985748291,0.9768906831741333,0.9154127836227417,0.9994693994522095,0.9312440156936646,0.9655439853668213,0.274545818567276,,,,,,,
Child support,312227975232,post,0.9284412264823914,0.5513321757316589,0.9491769671440125,0.17709815502166748,0.9786463975906372,0.3665897250175476,0.07753511518239975,0.004459704738110304,,,,,,,
Child support,312294663864,pre,0.9958981275558472,0.8459424376487732,0.05203782394528389,0.8598403930664062,0.9464236497879028,0.24972160160541534,0.8507013320922852,0.4916999638080597,,,,,,,
Child support,312294663864,post,0.9989975690841675,0.995408296585083,0.9099069833755493,0.0014982575085014105,0.9606390595436096,0.000682501879055053,0.5900559425354004,0.0011269537499174476,,,,,,,
Child support,312381322560,post,0.9998590350151062,0.19375687837600708,0.04716186597943306,0.002752256579697132,0.9977127909660339,0.0018932258244603872,0.9828233122825623,0.011984202079474926,,,,,,,
Child support,312419011644,pre,0.012030542828142643,0.9947186708450317,0.007388675585389137,0.8666976690292358,0.0006878512213006616,0.4909677803516388,0.8712285757064819,0.95635986328125,,,,,,,
Child support,312419011644,post,0.0286798607558012,0.09154440462589264,0.002957902615889907,0.7511008381843567,0.005070175044238567,0.9474026560783386,0.9032089114189148,0.6988434791564941,,,,,,,
Child support,312511287348,post,0.8413536548614502,0.6564931273460388,0.834406852722168,0.9346789717674255,0.8955797553062439,0.021958736702799797,0.004853247664868832,0.0003168894618283957,,,,,,,
Child support,312593093748,pre,0.9835518598556519,0.7709825038909912,0.7678639888763428,0.19821934401988983,0.9586540460586548,0.2603894770145416,0.007577241398394108,0.003861870151013136,,,,,,,
Child support,312593093748,post,0.4799911677837372,0.6039318442344666,0.37616467475891113,0.6575384140014648,0.47950369119644165,0.9979170560836792,0.7112303972244263,0.34466397762298584,,,,,,,
Child support,312646511412,post,0.9633297920227051,0.9957560896873474,0.9341252446174622,0.7183969020843506,0.9380956292152405,0.7783125042915344,0.874667227268219,0.032829202711582184,,,,,,,
Child support,312735843180,pre,0.9996430277824402,0.7649355530738831,0.09463585913181305,0.006326631177216768,0.9986302852630615,0.010631946846842766,0.3253597617149353,0.0007408056408166885,,,,,,,
Child support,312735843180,post,0.9993941187858582,0.42847251892089844,0.5681762099266052,0.029535338282585144,0.9914432764053345,0.9426190257072449,0.5316957235336304,0.09995236992835999,,,,,,,
Child support,312744733128,pre,0.9996423721313477,0.998795747756958,0.9810401201248169,0.11526177078485489,0.9994589686393738,0.18933366239070892,0.9819619655609131,0.0007931759464554489,,,,,,,
Child support,312744733128,post,0.9997062683105469,0.9984160661697388,0.6638869047164917,0.9602913856506348,0.979584813117981,0.8649961948394775,0.5893176198005676,0.0005092656356282532,,,,,,,
Child support,312797949012,pre,0.9980732202529907,0.9952539801597595,0.4509637951850891,0.9992504715919495,0.6913931965827942,0.9986645579338074,0.939581573009491,0.9990728497505188,,,,,,,
Child support,312797949012,post,0.18609507381916046,0.0838528722524643,0.0938439592719078,0.798344075679779,0.25608712434768677,0.6617043018341064,0.7085908055305481,0.9890975952148438,,,,,,,
Child support,312849797580,post,0.9996672868728638,0.7863768935203552,0.3988746702671051,0.2887696325778961,0.666279673576355,0.21900324523448944,0.9575167298316956,0.18535663187503815,,,,,,,
Child support,312901643412,pre,0.7090191841125488,0.8156733512878418,0.7940657734870911,0.6469064950942993,0.842345118522644,0.696784257888794,0.17009404301643372,0.22936254739761353,,,,,,,
Child support,312901643412,post,0.013742320239543915,0.9986646175384521,0.15259963274002075,0.4644157588481903,0.9144436120986938,0.9968334436416626,0.31991761922836304,0.006296008825302124,,,,,,,
Child support,312926952780,pre,0.9986645579338074,0.9781771898269653,0.012784185819327831,0.0037727474700659513,0.9344549775123596,0.004382336512207985,0.9110215306282043,0.08120953291654587,,,,,,,
Child support,312926952780,post,0.5395898222923279,0.055208686739206314,0.019215844571590424,0.9378684163093567,0.22815649211406708,0.9337788820266724,0.7695135474205017,0.8772666454315186,,,,,,,
Child support,314759321748,pre,0.8844391703605652,0.8633340001106262,0.7816641330718994,0.837221086025238,0.9237300753593445,0.9988991618156433,0.9562272429466248,0.37250521779060364,,,,,,,
Child support,314759321748,post,0.987823486328125,0.9712929129600525,0.6210813522338867,0.7047700881958008,0.9988004565238953,0.07616682350635529,0.2525683641433716,0.006469411309808493,,,,,,,
Child support,315062397360,pre,0.922097384929657,0.9384385347366333,0.9702681303024292,0.7869504690170288,0.814643383026123,0.6232335567474365,0.5776145458221436,0.055285144597291946,,,,,,,
Child support,315062397360,post,0.5674573183059692,0.6201615929603577,0.4368622899055481,0.5592900514602661,0.6388353109359741,0.5770187377929688,0.673245370388031,0.4527778625488281,,,,,,,
Child support,315110072160,pre,0.6340903043746948,0.9658351540565491,0.6922260522842407,0.7793218493461609,0.895339846611023,0.9209319949150085,0.4526493549346924,0.10349917411804199,,,,,,,
Child support,315110072160,post,0.898944079875946,0.6242935061454773,0.6118459105491638,0.919498085975647,0.7943849563598633,0.8403900265693665,0.4532618522644043,0.590779185295105,,,,,,,
Child support,315115068780,pre,0.9771756529808044,0.9520251750946045,0.7270074486732483,0.5380124449729919,0.50048828125,0.11230769008398056,0.9914225339889526,0.14940723776817322,,,,,,,
Child support,315115068780,post,0.7793217897415161,0.7885831594467163,0.31615808606147766,0.23161421716213226,0.6855285167694092,0.40262699127197266,0.6988435387611389,0.11777492612600327,,,,,,,
Child support,315163084212,post,0.01250379253178835,0.44307324290275574,0.9936733245849609,0.03835798054933548,0.7779752612113953,0.14128141105175018,0.2815413773059845,0.45132648944854736,,,,,,,
Child support,315212672160,pre,0.2841785252094269,0.46101680397987366,0.39513418078422546,0.6256668567657471,0.6675812602043152,0.7160200476646423,0.8098029494285583,0.13963085412979126,,,,,,,
Child support,315212672160,post,0.044952601194381714,0.38352587819099426,0.0004092474118806422,0.5851011872291565,0.26971012353897095,0.4469774663448334,0.5845083594322205,0.6838419437408447,,,,,,,
Child support,315253513116,pre,0.7154240012168884,0.6306849122047424,0.2531217932701111,0.8556702733039856,0.9432430863380432,0.5304797291755676,0.7148714661598206,0.08907748758792877,,,,,,,
Child support,315253513116,post,0.8307314515113831,0.896885335445404,0.24274377524852753,0.5350984334945679,0.9965870380401611,0.3227394223213196,0.6404109597206116,0.2391715943813324,,,,,,,
Child support,315374991516,pre,0.5034179091453552,0.8307314515113831,0.4809662401676178,0.6963714361190796,0.6279512643814087,0.7962924838066101,0.4916999638080597,0.27105870842933655,,,,,,,
Child support,315374991516,post,0.34908878803253174,0.8461968302726746,0.20850107073783875,0.6838418841362,0.5224458575248718,0.6401860117912292,0.4561675190925598,0.40827676653862,,,,,,,
Child support,315405361116,pre,0.9991752505302429,0.902995228767395,0.9348427653312683,0.9793195128440857,0.8873998522758484,0.8535468578338623,0.6094824075698853,0.5295066833496094,,,,,,,
Child support,315610355232,pre,0.39864054322242737,0.0031726828310638666,0.3376401960849762,0.9161096215248108,0.104112409055233,0.9516838788986206,0.994019627571106,0.8976055979728699,,,,,,,
Child support,315610355232,post,0.9480584263801575,0.8128301501274109,0.8821997046470642,0.6555014252662659,0.15002882480621338,0.7804638147354126,0.986954391002655,0.12673112750053406,,,,,,,
Child support,315641477232,post,0.6254380941390991,0.8944211602210999,0.07972826063632965,0.9385890960693359,0.6984322667121887,0.867260754108429,0.4704020917415619,0.6293190717697144,,,,,,,
Child support,315705226032,post,0.002704429207369685,0.030544498935341835,0.0031480707693845034,0.3429015278816223,0.16145241260528564,0.30259713530540466,0.03824837878346443,0.4484262466430664,,,,,,,
Child support,315792773928,pre,0.8507168292999268,0.692069947719574,0.9992663860321045,0.16218088567256927,0.9729723334312439,0.0043738228268921375,0.7856376767158508,0.00024156630388461053,,,,,,,
Child support,315792773928,post,0.9990817904472351,0.9318356513977051,0.999346137046814,0.6654105186462402,0.9978342652320862,0.8378854393959045,0.8280715942382812,0.017987893894314766,,,,,,,
Child support,315832038948,post,0.6803479194641113,0.9768686890602112,0.994865357875824,0.5472221374511719,0.4877954125404358,0.2691574692726135,0.9038048386573792,0.0011972112115472555,,,,,,,
Child support,315871844328,pre,0.2639787197113037,0.6192410588264465,0.03455362468957901,0.6381590366363525,0.4576214551925659,0.6118459105491638,0.4050368070602417,0.37616467475891113,,,,,,,
Child support,316700919360,pre,0.04709608852863312,0.7512833476066589,0.35420963168144226,0.9714558720588684,0.15817435085773468,0.8366880416870117,0.1554947942495346,0.8726732730865479,,,,,,,
Child support,316700919360,post,0.9870545864105225,0.2575782835483551,0.38641607761383057,0.928958535194397,0.8461967706680298,0.9534920454025269,0.9991639256477356,0.952838122844696,,,,,,,
Child support,316718361360,pre,0.24006123840808868,0.21800272166728973,0.36296918988227844,0.5535053014755249,0.2254166156053543,0.4407099485397339,0.4332619309425354,0.37662309408187866,,,,,,,
Child support,316718361360,post,0.046616338193416595,0.5590493083000183,0.08366550505161285,0.020880471915006638,0.16238002479076385,0.08042965829372406,0.4530198574066162,0.3140505254268646,,,,,,,
Child support,316867954212,post,0.9696348309516907,0.6976089477539062,0.32766827940940857,0.929568350315094,0.6118459105491638,0.9989515542984009,0.49609383940696716,0.45084288716316223,,,,,,,
Child support,316893197916,pre,0.9995092749595642,0.5544704794883728,0.2113354206085205,0.003586615901440382,0.9693387150764465,0.021206121891736984,0.9234888553619385,0.0020111585035920143,,,,,,,
Child support,316893197916,post,0.6746938228607178,0.25367608666419983,0.9251116514205933,0.39280256628990173,0.7086160182952881,0.4335017502307892,0.2745458483695984,0.015833944082260132,,,,,,,
Child support,316902020148,pre,0.14493373036384583,0.5622215867042542,0.04202871024608612,0.2485341876745224,0.12304912507534027,0.28587013483047485,0.964755654335022,0.20833994448184967,,,,,,,
Child support,316902020148,post,0.9863237142562866,0.9213045239448547,0.0019897124730050564,0.6451199054718018,0.988755464553833,0.656493067741394,0.9401335716247559,0.6090591549873352,,,,,,,
Child support,316926303516,pre,0.9494823217391968,0.9969005584716797,0.14004196226596832,0.9995206594467163,0.9855799078941345,0.9924226999282837,0.9930018186569214,0.8349459171295166,,,,,,,
Child support,316926303516,post,0.4980469048023224,0.9238417148590088,0.5886526703834534,0.9885914325714111,0.44263651967048645,0.6789659261703491,0.97624272108078,0.9006609320640564,,,,,,,
Child support,316958656032,pre,0.0013511208817362785,0.033070363104343414,0.0002182420575991273,0.1635122150182724,0.0006905414629727602,0.10079009085893631,0.02496401220560074,0.8115267157554626,,,,,,,
Child support,316958656032,post,0.22206684947013855,0.978590190410614,0.05288734659552574,0.9994058012962341,0.1296229213476181,0.5693738460540771,0.7931860685348511,0.46976348757743835,,,,,,,
Child support,316965700548,pre,0.014213357120752335,0.3391706347465515,0.014392335899174213,0.8321002125740051,0.9666316509246826,0.32396799325942993,0.07065572589635849,0.2780607342720032,,,,,,,
Child support,316965700548,post,0.9825491309165955,0.9725519418716431,0.9989055395126343,0.3764512240886688,0.9996982216835022,0.0037398571148514748,0.07100922614336014,0.00022429059026762843,,,,,,,
Child support,317025893916,pre,0.06186889857053757,0.04447031766176224,0.0004691763606388122,0.38606885075569153,0.45035940408706665,0.776114284992218,0.14875684678554535,0.9726365208625793,,,,,,,
Child support,317025893916,post,0.9978510737419128,0.9612074494361877,0.011018822900950909,0.9652175903320312,0.9891396760940552,0.9841393828392029,0.998742938041687,0.9014878869056702,,,,,,,
Child support,317039093064,pre,0.977625846862793,0.8330531716346741,0.9527117609977722,0.8206132054328918,0.9968149065971375,0.7905303239822388,0.9120648503303528,0.3378586173057556,,,,,,,
Child support,317039093064,post,0.9986929893493652,0.9520419239997864,0.579400360584259,0.7697732448577881,0.9988861680030823,0.2520156800746918,0.08079154044389725,0.15241031348705292,,,,,,,
Child support,317153595348,pre,0.24635197222232819,0.26189684867858887,0.006400730460882187,0.47950366139411926,0.30321574211120605,0.27708160877227783,0.18698418140411377,0.3486451506614685,,,,,,,
Child support,317230338096,post,0.7281687259674072,0.9909271597862244,0.9183704853057861,0.1902722418308258,0.9656736850738525,0.02280263788998127,0.03317983075976372,0.00040211935993283987,,,,,,,
Child support,317245731516,pre,0.004451041575521231,0.03305475041270256,0.0008626077324151993,0.30611202120780945,0.0011181936133652925,0.30239108204841614,0.5588085651397705,0.8589553833007812,,,,,,,
Child support,317245731516,post,0.6330700516700745,0.2203843891620636,0.1045687273144722,0.7325918078422546,0.3775406777858734,0.382602721452713,0.9701834321022034,0.850468635559082,,,,,,,
Child support,317303528148,pre,0.023214230313897133,0.2210562825202942,0.1905733346939087,0.7977144718170166,0.03012707829475403,0.6236060857772827,0.3961995542049408,0.6270381808280945,,,,,,,
Child support,317304006264,post,0.7118316888809204,0.7174080014228821,0.4799911379814148,0.7958168387413025,0.6800292730331421,0.7142295837402344,0.5230548977851868,0.641983687877655,,,,,,,
Child support,317450653812,pre,0.18213440477848053,0.39187127351760864,0.19360436499118805,0.501953125,0.39233681559562683,0.2615194618701935,0.2913839817047119,0.8686875700950623,,,,,,,
Child support,317450653812,post,0.6247515678405762,0.6001883745193481,0.9965603351593018,0.48194149136543274,0.5626571178436279,0.2260993868112564,0.9711837768554688,0.09409338980913162,,,,,,,
Child support,317769196032,pre,0.014756984077394009,0.14399830996990204,0.033305369317531586,0.33676716685295105,0.5926665663719177,0.2759094536304474,0.8598403930664062,0.7959754467010498,,,,,,,
Child support,317769196032,post,0.9985646605491638,0.7966881990432739,0.08355327695608139,0.6109178066253662,0.995617687702179,0.08647764474153519,0.9986515045166016,0.9320175647735596,,,,,,,
Child support,317988002160,pre,0.0019955383613705635,0.06163550540804863,0.0019839033484458923,0.02709190361201763,0.16940587759017944,0.11321141570806503,0.0031175725162029266,0.2375759333372116,,,,,,,
Child support,317988002160,post,0.039736539125442505,0.2762998044490814,0.007688193116337061,0.17469169199466705,0.2786492109298706,0.35622265934944153,0.020081009715795517,0.4040370583534241,,,,,,,
Child support,318880282212,pre,0.9991540312767029,0.8110781311988831,0.5940803289413452,0.8053261637687683,0.9998148083686829,0.7325918078422546,0.777215301990509,0.2286728173494339,,,,,,,
Child support,318880282212,post,0.9909971356391907,0.9650862216949463,0.5119606256484985,0.6877349019050598,0.6649755239486694,0.4525359272956848,0.5708099007606506,0.1720326989889145,,,,,,,
Child support,318887057916,post,0.5573635101318359,0.9908389449119568,0.4234580397605896,0.5321820378303528,0.5496405959129333,0.5691343545913696,0.12912793457508087,0.2568320035934448,,,,,,,
Child support,318951623412,pre,0.0991208553314209,0.011452735401690006,0.0017926506698131561,0.4751181900501251,0.021538021042943,0.4658734202384949,0.9942082762718201,0.8080672025680542,,,,,,,
Child support,318951623412,post,0.004399413242936134,0.08725225180387497,0.0038996203802525997,0.01681775413453579,0.004074098076671362,0.09885955601930618,0.9897909164428711,0.3697701394557953,,,,,,,
Child support,319158263232,pre,0.5068355202674866,0.7256486415863037,0.1678997427225113,0.801314651966095,0.5443170070648193,0.6462369561195374,0.5596811771392822,0.4409506916999817,,,,,,,
Child support,319158263232,post,0.5736784338951111,0.686580240726471,0.5333974361419678,0.2376643866300583,0.801780641078949,0.048631370067596436,0.44239556789398193,0.17917121946811676,,,,,,,
Child support,319216674780,pre,0.9998794198036194,0.8619454503059387,0.9504110217094421,0.18609507381916046,0.9998286962509155,0.6932653188705444,0.8473687767982483,0.00023782205244060606,,,,,,,
Child support,319216674780,post,0.9985785484313965,0.0420483723282814,0.23231013119220734,0.022672438994050026,0.9698711633682251,0.0391400046646595,0.18999029695987701,0.0014924249844625592,,,,,,,
Child support,319309766496,post,0.11767348647117615,0.20149877667427063,0.10856642574071884,0.38168036937713623,0.25608712434768677,0.3482017517089844,0.43638181686401367,0.3734187185764313,,,,,,,
Child support,319406073696,pre,0.9983450174331665,0.8527823090553284,0.7752646803855896,0.9502266049385071,0.918699324131012,0.7852262854576111,0.7711979150772095,0.08678673207759857,,,,,,,
Child support,319406073696,post,0.9936856031417847,0.92950439453125,0.9995140433311462,0.996385395526886,0.8698251843452454,0.9858003258705139,0.7022238373756409,0.04343675076961517,,,,,,,
