model,topic,pid,wave,generic__Verantwortung,generic__Betroffenheit,generic__Moral,generic__Wirtschaftlichkeit,generic__Konflikt,issue__Finanzierung,issue__Buerokratie,issue__Armutsbekaempfung,issue__Bildungschancen,issue__Umsetzung,stance__pro,stance__ambivalent,stance__contra,issue__Regulierung,issue__Jugendschutz,issue__Gesundheit,issue__Kriminalitaet,issue__Freiheit
gbert,Child support,306046189116,post,0.5536905527114868,0.9169645309448242,0.12901301681995392,0.6083000898361206,0.9123053550720215,0.7687021493911743,0.7665976881980896,0.32857662439346313,0.07781852036714554,0.8744969367980957,0.06527706235647202,0.4366847276687622,0.49803826212882996,,,,,
gbert,Child support,306075936960,pre,0.9010095596313477,0.8952814936637878,0.6119838953018188,0.7968451380729675,0.6671250462532043,0.09668346494436264,0.19239085912704468,0.9890626668930054,0.9257717728614807,0.370073527097702,0.6571436524391174,0.3320029675960541,0.010853452607989311,,,,,
gbert,Child support,306075936960,post,0.7159756422042847,0.7857208847999573,0.4995666444301605,0.7714361548423767,0.1572597473859787,0.21249866485595703,0.5267543196678162,0.977405309677124,0.7573118805885315,0.2632422149181366,0.8097187280654907,0.17609217762947083,0.014189096167683601,,,,,
gbert,Child support,306151934148,pre,0.8612164258956909,0.9136587977409363,0.7909428477287292,0.6825246810913086,0.8784320950508118,0.7520143985748291,0.6384311318397522,0.9846627116203308,0.6343371272087097,0.6954430341720581,0.283803790807724,0.622143566608429,0.09405267238616943,,,,,
gbert,Child support,306151934148,post,0.4353514313697815,0.8910200595855713,0.8111349940299988,0.7625877857208252,0.6554603576660156,0.33172672986984253,0.20486819744110107,0.7680335640907288,0.8438064455986023,0.11642220616340637,0.6075250506401062,0.3798971176147461,0.012577886693179607,,,,,
gbert,Child support,306376282044,pre,0.4073691666126251,0.2889595031738281,0.7336351275444031,0.6409308314323425,0.8966110944747925,0.7764198780059814,0.6151630878448486,0.9704803824424744,0.6863881349563599,0.5041006207466125,0.11824999749660492,0.47591614723205566,0.4058338701725006,,,,,
gbert,Child support,306376282044,post,0.43093428015708923,0.8857700228691101,0.709083616733551,0.47744619846343994,0.9548354744911194,0.8491794466972351,0.6910581588745117,0.7110793590545654,0.7591418027877808,0.9109224081039429,0.05470636487007141,0.564604640007019,0.38068896532058716,,,,,
gbert,Child support,306384353244,post,0.55363529920578,0.5960043668746948,0.2270440310239792,0.4406103491783142,0.5716277956962585,0.304478257894516,0.42128458619117737,0.2906532287597656,0.6652583479881287,0.020839154720306396,0.21813349425792694,0.7440089583396912,0.0378575325012207,,,,,
gbert,Child support,308006390160,pre,0.5506332516670227,0.12090693414211273,0.5617388486862183,0.7349859476089478,0.8137446641921997,0.5086939930915833,0.6514945030212402,0.11370828747749329,0.25171563029289246,0.1576949506998062,0.10384130477905273,0.3683830201625824,0.5277756452560425,,,,,
gbert,Child support,308006390160,post,0.7305954694747925,0.807137131690979,0.704810380935669,0.7969141006469727,0.8483614921569824,0.6945437788963318,0.7786085605621338,0.3637351393699646,0.4308740794658661,0.5184560418128967,0.021672040224075317,0.9128784537315369,0.06544948369264603,,,,,
gbert,Child support,308492647812,pre,0.7390543222427368,0.7398055195808411,0.6122309565544128,0.5613190531730652,0.7221733927726746,0.5874273180961609,0.39658021926879883,0.6571279764175415,0.6512637138366699,0.2128959447145462,0.679074227809906,0.3076876997947693,0.013238045386970043,,,,,
gbert,Child support,308492647812,post,0.4190156161785126,0.789655327796936,0.5830954909324646,0.14185290038585663,0.2547227740287781,0.48506465554237366,0.010031414218246937,0.9830617904663086,0.5812837481498718,0.0032063086982816458,0.8648570775985718,0.1273425668478012,0.007800338324159384,,,,,
gbert,Child support,308495727864,pre,0.8789024353027344,0.8836236596107483,0.7268739938735962,0.7549532055854797,0.8404573798179626,0.40295371413230896,0.8639995455741882,0.8879443407058716,0.19154125452041626,0.8100553750991821,0.23983429372310638,0.7011584043502808,0.059007272124290466,,,,,
gbert,Child support,308495727864,post,0.7234959006309509,0.8636760711669922,0.6151706576347351,0.6687589287757874,0.9163752198219299,0.8077095746994019,0.8224332332611084,0.9400032758712769,0.7992247343063354,0.9293261170387268,0.23591893911361694,0.6354685425758362,0.12861251831054688,,,,,
gbert,Child support,308510639748,pre,0.42137575149536133,0.8563082814216614,0.8377780914306641,0.7006776928901672,0.1402634084224701,0.7046841382980347,0.4540339708328247,0.7658655643463135,0.8165188431739807,0.5653884410858154,0.5315110683441162,0.45663419365882874,0.011854749172925949,,,,,
gbert,Child support,308510639748,post,0.7567642331123352,0.7876336574554443,0.7048221230506897,0.5758121013641357,0.7032735347747803,0.5884135961532593,0.8971545696258545,0.503983736038208,0.5496311783790588,0.2926503121852875,0.46955689787864685,0.5054576992988586,0.024985402822494507,,,,,
gbert,Child support,308613650832,pre,0.667527437210083,0.8229219913482666,0.1304878294467926,0.35806962847709656,0.010943451896309853,0.006317704450339079,0.10429941862821579,0.9276407361030579,0.07953628897666931,0.11533895134925842,0.7057555317878723,0.2690781354904175,0.025166351348161697,,,,,
gbert,Child support,308613650832,post,0.8545090556144714,0.9124641418457031,0.7667868733406067,0.7128200531005859,0.7948426604270935,0.4799841046333313,0.41181352734565735,0.9925296902656555,0.5228182077407837,0.707516074180603,0.3664014935493469,0.6157010793685913,0.017897339537739754,,,,,
gbert,Child support,308641552560,post,0.5172735452651978,0.5265554189682007,0.4781962037086487,0.4284389913082123,0.8496377468109131,0.20558835566043854,0.035481277853250504,0.3775867819786072,0.3922148644924164,0.08678911626338959,0.16478507220745087,0.6020565629005432,0.23315833508968353,,,,,
gbert,Child support,308671922160,pre,0.003515196731314063,0.21710529923439026,0.6078952550888062,0.2628674805164337,0.011307835578918457,0.3907811939716339,0.22498705983161926,0.9724780321121216,0.8738818764686584,0.1609952300786972,0.7478592991828918,0.2285079061985016,0.023632843047380447,,,,,
gbert,Child support,308671922160,post,0.8400147557258606,0.9289600849151611,0.6182035803794861,0.8086055517196655,0.8157205581665039,0.04768584296107292,0.4166664779186249,0.9939446449279785,0.6484439373016357,0.4203495681285858,0.4540627896785736,0.5259609222412109,0.019976314157247543,,,,,
gbert,Child support,308779242444,post,0.6820403933525085,0.9538919925689697,0.8186764717102051,0.6696762442588806,0.8088350892066956,0.46028122305870056,0.4610489010810852,0.9044341444969177,0.8989052772521973,0.16587328910827637,0.7712107300758362,0.1385648548603058,0.09022445976734161,,,,,
gbert,Child support,309001268160,pre,0.8659294247627258,0.9292693734169006,0.5093612670898438,0.86913001537323,0.8761582970619202,0.8126059770584106,0.6985575556755066,0.9964160919189453,0.8274286985397339,0.6211740374565125,0.5086511969566345,0.4124106168746948,0.07893811911344528,,,,,
gbert,Child support,309001268160,post,0.9132403135299683,0.9232840538024902,0.6314727067947388,0.5383707284927368,0.5210252404212952,0.606071412563324,0.16171781718730927,0.860491156578064,0.916551411151886,0.36780038475990295,0.6502964496612549,0.3328843414783478,0.0168191846460104,,,,,
gbert,Child support,309007154664,post,0.14266438782215118,0.07189109921455383,0.4535145163536072,0.48031967878341675,0.7789073586463928,0.4023834764957428,0.4048367440700531,0.1537148803472519,0.1895436942577362,0.1174582913517952,0.04662681743502617,0.4136621654033661,0.5397111177444458,,,,,
gbert,Child support,309010917348,pre,0.7275533676147461,0.8994967341423035,0.7489656209945679,0.3852335512638092,0.8688812255859375,0.5297690033912659,0.4170870780944824,0.931387722492218,0.7983123660087585,0.1382223218679428,0.7953829169273376,0.191152885556221,0.013464239425957203,,,,,
gbert,Child support,309010917348,post,0.8284661173820496,0.8962659239768982,0.6466927528381348,0.6779393553733826,0.7929122447967529,0.4506596326828003,0.41351982951164246,0.991384744644165,0.6343540549278259,0.12811382114887238,0.6187630295753479,0.36678799986839294,0.014448906295001507,,,,,
gbert,Child support,309083079348,pre,0.7268065810203552,0.9333289861679077,0.7035064697265625,0.6236231923103333,0.7577136754989624,0.5332127213478088,0.04932278022170067,0.2686694860458374,0.3958793580532074,0.5686650276184082,0.07467827945947647,0.18752455711364746,0.737797200679779,,,,,
gbert,Child support,309083079348,post,0.8222888708114624,0.8964744806289673,0.8124019503593445,0.48298314213752747,0.8597720265388489,0.5946679711341858,0.05008568987250328,0.22662994265556335,0.3883756101131439,0.6852095723152161,0.2644059956073761,0.35970476269721985,0.37588927149772644,,,,,
gbert,Child support,309102981696,pre,0.7875829935073853,0.36069124937057495,0.72270268201828,0.6912196278572083,0.7853506207466125,0.4357829988002777,0.6233689785003662,0.41768723726272583,0.4968222975730896,0.240967258810997,0.2062729001045227,0.656728208065033,0.13699886202812195,,,,,
gbert,Child support,309102981696,post,0.5284966826438904,0.8714768290519714,0.37828272581100464,0.7099934220314026,0.7283381819725037,0.06462328135967255,0.3465085029602051,0.9961157441139221,0.8267108201980591,0.38723286986351013,0.5794676542282104,0.40529587864875793,0.015236446633934975,,,,,
gbert,Child support,309120765696,post,0.7863293886184692,0.8928338885307312,0.6531570553779602,0.5539599061012268,0.7517293691635132,0.603007972240448,0.3060709238052368,0.9873616099357605,0.4228889048099518,0.016564486548304558,0.8124231696128845,0.17858856916427612,0.008988282643258572,,,,,
gbert,Child support,309889927116,pre,0.24919618666172028,0.5562871694564819,0.6361995935440063,0.5173933506011963,0.8618358969688416,0.5842065811157227,0.2296414077281952,0.9689375758171082,0.7483559846878052,0.27428728342056274,0.6125155687332153,0.3739714026451111,0.013513047248125076,,,,,
gbert,Child support,309889927116,post,0.5231109857559204,0.8666675686836243,0.7495811581611633,0.6105138063430786,0.8490683436393738,0.9313363432884216,0.10861437022686005,0.9970411658287048,0.905481219291687,0.3000182807445526,0.638684093952179,0.34613165259361267,0.015184280462563038,,,,,
gbert,Child support,309980008548,post,0.23044085502624512,0.002190301427617669,0.20326115190982819,0.019704926759004593,0.4548172652721405,0.35314664244651794,0.15840664505958557,0.07667049765586853,0.1025204285979271,0.01356387510895729,0.0941135436296463,0.6823861598968506,0.22350028157234192,,,,,
gbert,Child support,310130760096,pre,0.39834970235824585,0.005150818265974522,0.6310200691223145,0.5247252583503723,0.3275791108608246,0.40954360365867615,0.4964105486869812,0.3151540458202362,0.2613808810710907,0.056479718536138535,0.21771304309368134,0.6829434037208557,0.09934354573488235,,,,,
gbert,Child support,310130760096,post,0.584176778793335,0.005949440412223339,0.6039280295372009,0.49278271198272705,0.33350327610969543,0.44185754656791687,0.4978991448879242,0.24532853066921234,0.3422453999519348,0.11022432148456573,0.1937691867351532,0.6940038204193115,0.11222698539495468,,,,,
gbert,Child support,310464070560,pre,0.7545505166053772,0.7571514844894409,0.7690004706382751,0.2322772592306137,0.16984014213085175,0.02948644757270813,0.07435662299394608,0.9199340343475342,0.6556306481361389,0.19318196177482605,0.7520042061805725,0.23711033165454865,0.010885483585298061,,,,,
gbert,Child support,310464070560,post,0.3372291922569275,0.7985942959785461,0.47382402420043945,0.1026584729552269,0.574566662311554,0.905958890914917,0.08035729080438614,0.6213216781616211,0.8017804026603699,0.024445440620183945,0.6250483393669128,0.3426000773906708,0.0323515385389328,,,,,
gbert,Child support,310472966664,pre,0.49445492029190063,0.8080968856811523,0.625598132610321,0.367292582988739,0.8836303353309631,0.2195233702659607,0.34581446647644043,0.9786888957023621,0.6606243848800659,0.4157617688179016,0.40176600217819214,0.5701231360435486,0.028110787272453308,,,,,
gbert,Child support,310472966664,post,0.4539036452770233,0.8631256818771362,0.6419228315353394,0.880678117275238,0.8167893886566162,0.4276962876319885,0.728241503238678,0.9943456649780273,0.6425532698631287,0.7073125839233398,0.12591169774532318,0.8588412404060364,0.015247048810124397,,,,,
gbert,Child support,310513113360,pre,0.7728676795959473,0.7475523352622986,0.6726611256599426,0.6141840219497681,0.7565871477127075,0.6510188579559326,0.5873150825500488,0.6377171277999878,0.483784019947052,0.4152798354625702,0.5635390281677246,0.40772202610969543,0.02873898297548294,,,,,
gbert,Child support,310513113360,post,0.8106617331504822,0.8377435207366943,0.7086686491966248,0.7669600248336792,0.7612130641937256,0.5866556763648987,0.5894525647163391,0.6435269117355347,0.7766770124435425,0.12366539984941483,0.5214661359786987,0.45661118626594543,0.021922657266259193,,,,,
gbert,Child support,310542183360,post,0.4273151457309723,0.7464947700500488,0.7830045223236084,0.6422193050384521,0.9107223749160767,0.4706111550331116,0.5729809999465942,0.3064430058002472,0.3577425479888916,0.06814198940992355,0.028424805030226707,0.6201579570770264,0.3514172434806824,,,,,
gbert,Child support,310634528148,pre,0.6816644668579102,0.9299045205116272,0.5581077337265015,0.49379390478134155,0.3215910494327545,0.014391074888408184,0.059356074780225754,0.9410361051559448,0.9141069650650024,0.30800893902778625,0.7078078985214233,0.2709595263004303,0.021232591941952705,,,,,
gbert,Child support,310634528148,post,0.8245391249656677,0.8984925746917725,0.6414064764976501,0.7709828019142151,0.783942699432373,0.645680844783783,0.2628463804721832,0.8759695291519165,0.9752671122550964,0.3143603801727295,0.5675212144851685,0.40609249472618103,0.026386331766843796,,,,,
gbert,Child support,310788697644,pre,0.740597665309906,0.8645784854888916,0.6951428651809692,0.5531302094459534,0.840221107006073,0.8234798312187195,0.23296965658664703,0.9836099147796631,0.9125040173530579,0.4717717468738556,0.49923786520957947,0.4859505295753479,0.01481158658862114,,,,,
gbert,Child support,310788697644,post,0.7090144753456116,0.8037116527557373,0.8144329190254211,0.7926410436630249,0.7885866761207581,0.8083505630493164,0.13509812951087952,0.8311853408813477,0.7537784576416016,0.5871596932411194,0.24205723404884338,0.6739544868469238,0.08398829400539398,,,,,
gbert,Child support,310832068716,pre,0.4456932544708252,0.691045343875885,0.7755969166755676,0.7128118276596069,0.943960964679718,0.7811760902404785,0.27832019329071045,0.960394024848938,0.8006470203399658,0.6576919555664062,0.23570308089256287,0.6060844659805298,0.15821237862110138,,,,,
gbert,Child support,310832068716,post,0.7415986657142639,0.6847819089889526,0.6518500447273254,0.6879755854606628,0.13175413012504578,0.5989640355110168,0.345101922750473,0.5580649971961975,0.4027654826641083,0.027973894029855728,0.31209129095077515,0.6539356708526611,0.033973049372434616,,,,,
gbert,Child support,310852586664,post,0.3560808300971985,0.20082028210163116,0.44333747029304504,0.1763918250799179,0.7948163151741028,0.4669361114501953,0.26836153864860535,0.2134529948234558,0.3389257788658142,0.06794436275959015,0.27590081095695496,0.6097039580345154,0.11439526081085205,,,,,
gbert,Child support,310867357644,pre,0.201635479927063,0.6466314196586609,0.6571348309516907,0.5181660652160645,0.7632478475570679,0.16724377870559692,0.33183762431144714,0.9664183259010315,0.7789703607559204,0.7243347764015198,0.3392145037651062,0.6358033418655396,0.024982156231999397,,,,,
gbert,Child support,310867357644,post,0.4026426076889038,0.6787559390068054,0.5936791300773621,0.3111969530582428,0.7581138610839844,0.1470106542110443,0.09255250543355942,0.996278703212738,0.8986231088638306,0.3146344721317291,0.6327197551727295,0.35732483863830566,0.009955449029803276,,,,,
gbert,Child support,310956209928,pre,0.8443920016288757,0.8534504175186157,0.45312270522117615,0.5132389068603516,0.6261667013168335,0.3027043342590332,0.13719750940799713,0.9962965250015259,0.902982771396637,0.19497451186180115,0.7081478834152222,0.279374361038208,0.012477747164666653,,,,,
gbert,Child support,310956209928,post,0.8863096237182617,0.9344672560691833,0.6725782752037048,0.7930206060409546,0.5877352952957153,0.24879314005374908,0.5178771018981934,0.9922400712966919,0.9918702244758606,0.8467184901237488,0.7467726469039917,0.24518978595733643,0.00803756806999445,,,,,
gbert,Child support,311914424844,pre,0.676381528377533,0.9380244016647339,0.747322678565979,0.5361518263816833,0.9141964316368103,0.7187408208847046,0.013510619290173054,0.9167996048927307,0.9409269094467163,0.26512381434440613,0.5031042695045471,0.4852922260761261,0.011603550054132938,,,,,
gbert,Child support,311914424844,post,0.6926754117012024,0.8743923306465149,0.6913071274757385,0.5268224477767944,0.9285132884979248,0.4654621183872223,0.022895079106092453,0.983666181564331,0.9180256724357605,0.4188235402107239,0.46974053978919983,0.447401762008667,0.08285769820213318,,,,,
gbert,Child support,312036589980,pre,0.8472318649291992,0.8221008777618408,0.47999387979507446,0.6658207774162292,0.8837860822677612,0.5299927592277527,0.5165258646011353,0.9863272309303284,0.8427865505218506,0.17683497071266174,0.218275249004364,0.6038946509361267,0.17783008515834808,,,,,
gbert,Child support,312036589980,post,0.6482620239257812,0.9395709037780762,0.3055674135684967,0.16324403882026672,0.0064742607064545155,0.0014380038483068347,0.28912481665611267,0.9647331833839417,0.08108647912740707,0.0017465610289946198,0.784817636013031,0.2033495306968689,0.011832787655293941,,,,,
gbert,Child support,312063130548,pre,0.7306135892868042,0.7018821835517883,0.5452629327774048,0.4580923616886139,0.44422027468681335,0.6643498539924622,0.23551857471466064,0.8790557384490967,0.4841548800468445,0.2961568832397461,0.2821030616760254,0.6833014488220215,0.034595489501953125,,,,,
gbert,Child support,312063130548,post,0.7603766322135925,0.877110481262207,0.6322864294052124,0.05923374369740486,0.9584177732467651,0.24812065064907074,0.012565436773002148,0.9344555735588074,0.8188635110855103,0.39074987173080444,0.5309960246086121,0.39317044615745544,0.07583355158567429,,,,,
gbert,Child support,312089803128,pre,0.8645987510681152,0.9027723670005798,0.8767890930175781,0.5892298817634583,0.9113620519638062,0.7470302581787109,0.31985434889793396,0.8966273665428162,0.8260449171066284,0.7790833711624146,0.41313719749450684,0.5760544538497925,0.010808348655700684,,,,,
gbert,Child support,312089803128,post,0.84796142578125,0.9008049964904785,0.8478623628616333,0.44863513112068176,0.31411322951316833,0.7663478851318359,0.08092956244945526,0.9135211706161499,0.7819938063621521,0.01873237080872059,0.6556055545806885,0.31953272223472595,0.024861719459295273,,,,,
gbert,Child support,312227975232,pre,0.6218839287757874,0.931167721748352,0.649189829826355,0.5601226687431335,0.879146933555603,0.23700878024101257,0.5550675988197327,0.9779141545295715,0.8053212761878967,0.46994465589523315,0.1552480012178421,0.8273993134498596,0.017352672293782234,,,,,
gbert,Child support,312227975232,post,0.8878787159919739,0.9169924259185791,0.7937383055686951,0.6715444326400757,0.06491794437170029,0.28369149565696716,0.10639028996229172,0.9197297692298889,0.9163255095481873,0.011199872009456158,0.7162177562713623,0.27047544717788696,0.013306810520589352,,,,,
gbert,Child support,312294663864,pre,0.7260428071022034,0.9047648310661316,0.5346859693527222,0.8773398399353027,0.8501268029212952,0.2567014992237091,0.7395601868629456,0.9519094228744507,0.6488633751869202,0.7271672487258911,0.21192890405654907,0.6728732585906982,0.11519788950681686,,,,,
gbert,Child support,312294663864,post,0.4610215127468109,0.8546468019485474,0.38211673498153687,0.5170783996582031,0.16427050530910492,0.007254357449710369,0.11037824302911758,0.9978803992271423,0.28951647877693176,0.009968627244234085,0.8101600408554077,0.17831794917583466,0.01152198389172554,,,,,
gbert,Child support,312381322560,post,0.8528241515159607,0.8626477122306824,0.6377203464508057,0.6473471522331238,0.8485062122344971,0.10800647735595703,0.4366454780101776,0.9940261244773865,0.47358909249305725,0.5427924990653992,0.8000324368476868,0.18569795787334442,0.014269581995904446,,,,,
gbert,Child support,312419011644,pre,0.8110896348953247,0.8472233414649963,0.5714495778083801,0.2730397880077362,0.8970779180526733,0.8290565013885498,0.33479663729667664,0.24316976964473724,0.23329100012779236,0.008600210770964622,0.043517809361219406,0.5495128631591797,0.406969279050827,,,,,
gbert,Child support,312419011644,post,0.7179499864578247,0.882783830165863,0.803067147731781,0.9447314739227295,0.7382352948188782,0.27260661125183105,0.024963999167084694,0.9372928738594055,0.7017278075218201,0.312025249004364,0.3657861649990082,0.5966501832008362,0.03756367042660713,,,,,
gbert,Child support,312511287348,post,0.35894471406936646,0.5772870182991028,0.1798427253961563,0.08710750937461853,0.3948879539966583,0.7890578508377075,0.004009651485830545,0.9696325063705444,0.5453347563743591,0.18221397697925568,0.2613592743873596,0.6699697375297546,0.06867092102766037,,,,,
gbert,Child support,312593093748,pre,0.8376440405845642,0.9041006565093994,0.6961139440536499,0.49766701459884644,0.42583948373794556,0.11094106733798981,0.05385904759168625,0.9944317936897278,0.8561546802520752,0.006243232637643814,0.6917448043823242,0.29431048035621643,0.013944660313427448,,,,,
gbert,Child support,312593093748,post,0.7393347024917603,0.8010525703430176,0.6585827469825745,0.6640177369117737,0.46405312418937683,0.6020336747169495,0.9410525560379028,0.44830265641212463,0.384662389755249,0.23589445650577545,0.5705146789550781,0.4159879684448242,0.013497322797775269,,,,,
gbert,Child support,312646511412,post,0.8423436880111694,0.9065636396408081,0.7444908022880554,0.7701948285102844,0.7912360429763794,0.6975157856941223,0.7546002268791199,0.7873470187187195,0.6880569458007812,0.4241107404232025,0.6539912819862366,0.3348390758037567,0.011169599369168282,,,,,
gbert,Child support,312735843180,pre,0.48567384481430054,0.8583768010139465,0.44326096773147583,0.48639968037605286,0.11432427912950516,0.02676435559988022,0.1633501946926117,0.9816537499427795,0.8937593698501587,0.007619334384799004,0.7825183272361755,0.20284347236156464,0.01463815663009882,,,,,
gbert,Child support,312735843180,post,0.7302138805389404,0.8198150396347046,0.512753963470459,0.7548640966415405,0.7779920697212219,0.15334482491016388,0.3470430374145508,0.9674080014228821,0.7800343036651611,0.04975004866719246,0.8376662135124207,0.1486397236585617,0.013694104738533497,,,,,
gbert,Child support,312744733128,pre,0.8913407325744629,0.8696791529655457,0.40304726362228394,0.7913048267364502,0.42813798785209656,0.06513234972953796,0.3482517898082733,0.9973036646842957,0.6592215299606323,0.01073999423533678,0.7577863335609436,0.23356498777866364,0.008648735471069813,,,,,
gbert,Child support,312744733128,post,0.818569004535675,0.8574602603912354,0.5578346252441406,0.6652836799621582,0.7854201793670654,0.6694607734680176,0.4748772084712982,0.9942996501922607,0.7701869010925293,0.003008396364748478,0.9219733476638794,0.07003887742757797,0.00798781868070364,,,,,
gbert,Child support,312797949012,pre,0.40894415974617004,0.5637492537498474,0.6410386562347412,0.7199772596359253,0.8965979814529419,0.9748873114585876,0.6699986457824707,0.9468597769737244,0.739640474319458,0.822540283203125,0.2154211401939392,0.4796668291091919,0.3049119710922241,,,,,
gbert,Child support,312797949012,post,0.9211342334747314,0.8008672595024109,0.7665979266166687,0.6937034130096436,0.8574187159538269,0.7522772550582886,0.4426046311855316,0.2593149244785309,0.008806060999631882,0.45401281118392944,0.431561678647995,0.4248294234275818,0.143608957529068,,,,,
gbert,Child support,312849797580,post,0.49235332012176514,0.8772472143173218,0.45815756916999817,0.08711225539445877,0.8210904598236084,0.21860679984092712,0.010913296602666378,0.996981680393219,0.4410654306411743,0.6981261372566223,0.34612488746643066,0.5808650255203247,0.07301004230976105,,,,,
gbert,Child support,312901643412,pre,0.6280494332313538,0.8519102334976196,0.846878170967102,0.26049181818962097,0.48019811511039734,0.4172420799732208,0.27544164657592773,0.8623027801513672,0.8730806708335876,0.17233192920684814,0.7373815178871155,0.24776408076286316,0.014854392036795616,,,,,
gbert,Child support,312901643412,post,0.7492401003837585,0.8590410351753235,0.650766134262085,0.5827817916870117,0.001623464748263359,0.028791652992367744,0.8923413157463074,0.9432892203330994,0.8652783632278442,0.14235420525074005,0.710808277130127,0.2764652967453003,0.012726446613669395,,,,,
gbert,Child support,312926952780,pre,0.6816258430480957,0.8361790180206299,0.6235126256942749,0.7088651061058044,0.8410264253616333,0.49855270981788635,0.6373430490493774,0.9920089244842529,0.8270781636238098,0.23208796977996826,0.4387662410736084,0.5457070469856262,0.01552670169621706,,,,,
gbert,Child support,312926952780,post,0.8859972357749939,0.9273943305015564,0.7010059356689453,0.7354918718338013,0.8749722838401794,0.8944255113601685,0.2851051688194275,0.8136241436004639,0.4943509101867676,0.6004834771156311,0.1920100897550583,0.3989008367061615,0.4090891480445862,,,,,
gbert,Child support,314759321748,pre,0.5015226602554321,0.7076833248138428,0.6613591313362122,0.5426509976387024,0.901056170463562,0.7277326583862305,0.19570432603359222,0.9758118391036987,0.9307039380073547,0.19508488476276398,0.7410004734992981,0.24943073093891144,0.00956878624856472,,,,,
gbert,Child support,314759321748,post,0.46070441603660583,0.8997736573219299,0.7640067934989929,0.7119750380516052,0.7524687647819519,0.5160002112388611,0.10290366411209106,0.9980542063713074,0.9243923425674438,0.4739111661911011,0.6513881683349609,0.33289632201194763,0.01571548916399479,,,,,
gbert,Child support,315062397360,pre,0.642494261264801,0.698782742023468,0.47883832454681396,0.7939514517784119,0.5226396322250366,0.7888200283050537,0.22167721390724182,0.8243089318275452,0.63303542137146,0.19293440878391266,0.5117824077606201,0.4542654752731323,0.03395206853747368,,,,,
gbert,Child support,315062397360,post,0.8298109769821167,0.7687983512878418,0.6715714931488037,0.8856689929962158,0.7116928696632385,0.8222056031227112,0.7647677659988403,0.7005888819694519,0.7114386558532715,0.08285467326641083,0.340033620595932,0.6535946130752563,0.0063717300072312355,,,,,
gbert,Child support,315110072160,pre,0.42707696557044983,0.8729650974273682,0.23980724811553955,0.3267240822315216,0.5758532881736755,0.014936480671167374,0.08826793730258942,0.7331653833389282,0.899380624294281,0.026663461700081825,0.7600317001342773,0.21487563848495483,0.025092720985412598,,,,,
gbert,Child support,315110072160,post,0.9012327790260315,0.9355666041374207,0.7268968820571899,0.6937380433082581,0.7324208617210388,0.8209802508354187,0.5126968622207642,0.9308761358261108,0.6456668376922607,0.8360114693641663,0.7578603029251099,0.22177664935588837,0.020363008603453636,,,,,
gbert,Child support,315115068780,pre,0.5802485942840576,0.8051866292953491,0.45103639364242554,0.5537450313568115,0.8214749693870544,0.8462653160095215,0.3082835078239441,0.9491942524909973,0.6334172487258911,0.06178569793701172,0.750403642654419,0.23946180939674377,0.010134547017514706,,,,,
gbert,Child support,315115068780,post,0.7110183835029602,0.7724539041519165,0.651456356048584,0.18984255194664001,0.7034835815429688,0.5840248465538025,0.6468643546104431,0.9476759433746338,0.8069919347763062,0.10025008767843246,0.9170430302619934,0.07247141003608704,0.010485520586371422,,,,,
gbert,Child support,315163084212,post,0.8044426441192627,0.9026710391044617,0.8953564763069153,0.8155626654624939,0.13785691559314728,0.4455535411834717,0.5492832064628601,0.7966377139091492,0.6176422834396362,0.2922342121601105,0.18693041801452637,0.6905936002731323,0.1224760040640831,,,,,
gbert,Child support,315212672160,pre,0.6630500555038452,0.705040454864502,0.8258521556854248,0.5015367865562439,0.6628046035766602,0.5542065501213074,0.7677360773086548,0.914151132106781,0.6465630531311035,0.22191347181797028,0.611144483089447,0.3642576038837433,0.02459787018597126,,,,,
gbert,Child support,315212672160,post,0.6550533771514893,0.9136503338813782,0.8843332529067993,0.44509387016296387,0.8989348411560059,0.7138052582740784,0.43898263573646545,0.771706223487854,0.8729268312454224,0.8894339203834534,0.5539394021034241,0.31484994292259216,0.13121066987514496,,,,,
gbert,Child support,315253513116,pre,0.7459079027175903,0.878052294254303,0.399192750453949,0.6920977830886841,0.39625370502471924,0.6624922156333923,0.43554604053497314,0.7710646986961365,0.9254342913627625,0.060751646757125854,0.6324307918548584,0.35478416085243225,0.012785034254193306,,,,,
gbert,Child support,315253513116,post,0.8161047101020813,0.9016969203948975,0.46015846729278564,0.6980458498001099,0.5590834617614746,0.252419650554657,0.19992633163928986,0.8167544603347778,0.9568859934806824,0.039007313549518585,0.8456664681434631,0.14868095517158508,0.005652567371726036,,,,,
gbert,Child support,315374991516,pre,0.8328500390052795,0.8446255922317505,0.5568639039993286,0.8032289147377014,0.39567065238952637,0.7385677099227905,0.4145478904247284,0.8108145594596863,0.6391687393188477,0.3368896543979645,0.7773454785346985,0.21164095401763916,0.011013546027243137,,,,,
gbert,Child support,315374991516,post,0.7033560872077942,0.6985124349594116,0.5490632653236389,0.5347650647163391,0.20982703566551208,0.556378185749054,0.752813458442688,0.8217533826828003,0.5534488558769226,0.44507768750190735,0.5959970355033875,0.3825594484806061,0.02144348807632923,,,,,
gbert,Child support,315405361116,pre,0.8607645630836487,0.8967539072036743,0.7747977375984192,0.7364113926887512,0.8459575772285461,0.4292661249637604,0.541377604007721,0.991249680519104,0.8862537145614624,0.3119998276233673,0.5993861556053162,0.39065074920654297,0.009963070042431355,,,,,
