model,topic,pid,wave,generic__Moral,generic__Konflikt,generic__Betroffenheit,generic__Wirtschaftlichkeit,generic__Verantwortung,issue__Bildungschancen,issue__Armutsbekaempfung,issue__Buerokratie,issue__Umsetzung,issue__Finanzierung,stance__pro,stance__ambivalent,stance__contra,issue__Freiheit,issue__Gesundheit,issue__Jugendschutz,issue__Kriminalitaet,issue__Regulierung
mdeberta,Child support,295039534032,pre,0.8945823907852173,0.9902632832527161,0.986610472202301,0.5827285051345825,0.0033309145364910364,0.9905509352684021,0.2839799225330353,0.23912718892097473,0.7241880893707275,0.6703925132751465,0.051387835294008255,0.6919399499893188,0.2566722333431244,,,,,
mdeberta,Child support,295039534032,post,0.9297758936882019,0.9794525504112244,0.9962855577468872,0.5338835716247559,0.013821962289512157,0.9759836792945862,0.48291683197021484,0.9683924317359924,0.7366848587989807,0.8532414436340332,0.025902025401592255,0.28956612944602966,0.6845318675041199,,,,,
mdeberta,Child support,295075850328,pre,0.7973201870918274,0.8540345430374146,0.5687751770019531,0.9897563457489014,0.0001398220774717629,0.9889546036720276,0.8656221628189087,0.9740950465202332,0.7900447845458984,0.5563995838165283,0.0437481515109539,0.7385902404785156,0.21766158938407898,,,,,
mdeberta,Child support,295075850328,post,0.9343277812004089,0.02723383530974388,0.8233639001846313,0.4973144829273224,0.0007824141066521406,0.937953770160675,0.9422946572303772,0.9487216472625732,0.39140596985816956,0.780829668045044,0.6671008467674255,0.2866889238357544,0.046210289001464844,,,,,
mdeberta,Child support,295087686948,pre,0.9892024397850037,0.9410611987113953,0.9986303448677063,0.6203916668891907,0.0034902107436209917,0.9971963167190552,0.834204375743866,0.9281487464904785,0.7639464139938354,0.6509112119674683,0.18210184574127197,0.751848578453064,0.06604960560798645,,,,,
mdeberta,Child support,295087686948,post,0.9943251609802246,0.966851532459259,0.48657551407814026,0.05037732794880867,0.0032730652019381523,0.9998172521591187,0.004468384198844433,0.00035488588036969304,0.0007947254925966263,0.3958345949649811,0.6489496827125549,0.24261319637298584,0.10843712836503983,,,,,
mdeberta,Child support,295124897916,pre,0.9725974798202515,0.9976904392242432,0.9980160593986511,0.9102267026901245,0.0030160662718117237,0.9960430264472961,0.7438837885856628,0.7725306749343872,0.801741898059845,0.5063473582267761,0.1677822768688202,0.3244170546531677,0.5078006982803345,,,,,
mdeberta,Child support,295124897916,post,0.9235061407089233,0.994060218334198,0.9544885754585266,0.9077629446983337,0.04827118664979935,0.9770801067352295,0.9553920030593872,0.860251784324646,0.10390764474868774,0.686580240726471,0.015335949137806892,0.9377477765083313,0.04691623896360397,,,,,
mdeberta,Child support,295147262664,pre,0.8763436675071716,0.9952308535575867,0.9394184947013855,0.9305650591850281,0.003758094273507595,0.998495876789093,0.08581456542015076,0.4484262466430664,0.8117506504058838,0.49609386920928955,0.010481865145266056,0.6862810850143433,0.30323702096939087,,,,,
mdeberta,Child support,295147262664,post,0.7166153788566589,0.9917163848876953,0.45048028230667114,0.9561082720756531,0.000355579424649477,0.9863713979721069,0.9755814671516418,0.9179669618606567,0.8874974250793457,0.9491180777549744,0.0345371775329113,0.6730117797851562,0.29245102405548096,,,,,
mdeberta,Child support,295148694960,pre,0.9830037355422974,0.968682587146759,0.9731388092041016,0.8382664322853088,0.00047470428398810327,0.9709212779998779,0.9427707195281982,0.6564380526542664,0.7586894631385803,0.13092300295829773,0.1354207545518875,0.6514413952827454,0.21313780546188354,,,,,
mdeberta,Child support,295148694960,post,0.9942474365234375,0.25525084137916565,0.97660231590271,0.9969066381454468,0.0022430878598243,0.9994525909423828,0.9584406018257141,0.7864588499069214,0.1406310498714447,0.8798711895942688,0.9068366885185242,0.08987671881914139,0.0032865724060684443,,,,,
mdeberta,Child support,295167711528,pre,0.9873993992805481,0.9739375114440918,0.9875622987747192,0.8551267981529236,0.00035006864345632493,0.9298236966133118,0.9323917627334595,0.8177200555801392,0.6570984721183777,0.10918228328227997,0.6997461318969727,0.2846275568008423,0.015626369044184685,,,,,
mdeberta,Child support,295167711528,post,0.978569746017456,0.9123581051826477,0.976691484451294,0.4709799289703369,0.006277706474065781,0.9581869840621948,0.9038897156715393,0.5139124393463135,0.45956119894981384,0.19698064029216766,0.605897068977356,0.3744232654571533,0.01967966929078102,,,,,
mdeberta,Child support,295290420444,pre,0.9649708867073059,0.99946528673172,0.9942808747291565,0.6082450747489929,0.049267835915088654,0.9903477430343628,0.7767499685287476,0.8887829184532166,0.8553685545921326,0.9080792665481567,0.0009416858083568513,0.05141430348157883,0.9476439952850342,,,,,
mdeberta,Child support,295290420444,post,0.17349816858768463,0.884912371635437,0.8177564740180969,0.35723111033439636,0.005332885310053825,0.5715275406837463,0.029901405796408653,0.13078418374061584,0.7019174098968506,0.17370831966400146,0.03966829553246498,0.22200950980186462,0.7383221983909607,,,,,
mdeberta,Child support,295334470044,pre,0.02546808123588562,0.9822025299072266,0.8535316586494446,0.48377034068107605,0.0013723686570301652,0.10430613160133362,0.04405976086854935,0.3704531192779541,0.7438198328018188,0.019994718953967094,0.017220091074705124,0.1530693918466568,0.8297104835510254,,,,,
mdeberta,Child support,295334470044,post,0.003429603995755315,0.9624310731887817,0.7307104468345642,0.018743114545941353,0.014913983643054962,0.021481499075889587,0.006784358527511358,0.07971034944057465,0.0384661927819252,0.003787457710132003,0.025876935571432114,0.28016284108161926,0.6939601898193359,,,,,
mdeberta,Child support,295412860548,pre,0.9899281859397888,0.9838587641716003,0.9857317805290222,0.8267118334770203,0.0017342079663649201,0.980315625667572,0.9667260646820068,0.6213111877441406,0.8241791129112244,0.04748484864830971,0.5402129888534546,0.4191547632217407,0.040632206946611404,,,,,
mdeberta,Child support,295412860548,post,0.4305064380168915,0.9789755344390869,0.7505298852920532,0.22931940853595734,0.0011225652415305376,0.40603742003440857,0.05101177841424942,0.2823445796966553,0.4455295503139496,0.03456176817417145,0.06588506698608398,0.3962963819503784,0.5378185510635376,,,,,
mdeberta,Child support,295443772560,pre,0.9852145910263062,0.9949690699577332,0.9958980679512024,0.8606328964233398,0.013519118539988995,0.9996806383132935,0.9984633326530457,0.9641783833503723,0.875853419303894,0.7189891934394836,0.8006947636604309,0.18944023549556732,0.009865022264420986,,,,,
mdeberta,Child support,295443772560,post,0.9645392298698425,0.8711463212966919,0.9778411388397217,0.3132621645927429,0.0008969393675215542,0.976057231426239,0.9835733771324158,0.01413149293512106,0.16218090057373047,0.046594638377428055,0.9415427446365356,0.05035888031125069,0.008098349906504154,,,,,
mdeberta,Child support,296236531296,pre,0.9318045973777771,0.9725030064582825,0.9560223817825317,0.878835141658783,0.0016072202706709504,0.959931492805481,0.9525299668312073,0.4639299511909485,0.6480209827423096,0.1838865578174591,0.04577750340104103,0.8043252229690552,0.1498972475528717,,,,,
mdeberta,Child support,296270392716,post,0.9469165802001953,0.8591622710227966,0.784886360168457,0.9745803475379944,0.0003528132801875472,0.9995843768119812,0.59702068567276,0.9052280783653259,0.3973536491394043,0.6647579669952393,0.47785326838493347,0.44621095061302185,0.0759357213973999,,,,,
mdeberta,Child support,296314442316,pre,0.21157966554164886,0.9003109335899353,0.02341994270682335,0.016545439139008522,0.0007808885420672596,0.07256273925304413,0.11734435707330704,0.00877910852432251,0.21280404925346375,0.027166005223989487,0.08361063152551651,0.4765864312648773,0.43980297446250916,,,,,
mdeberta,Child support,296314442316,post,0.5412876009941101,0.9440737962722778,0.0616496242582798,0.025371311232447624,0.0008409994770772755,0.13307687640190125,0.9262703657150269,0.01894170604646206,0.17365576326847076,0.02015801891684532,0.08734778314828873,0.4517306983470917,0.4609215259552002,,,,,
mdeberta,Child support,296431060896,post,0.037573304027318954,0.8318443298339844,0.006903838366270065,0.7816224694252014,0.0039917281828820705,0.8487216234207153,0.5338835716247559,0.8894808292388916,0.703345775604248,0.07061365246772766,0.09865786880254745,0.44263991713523865,0.4587021768093109,,,,,
mdeberta,Child support,296485300044,pre,0.9588471055030823,0.6247801780700684,0.7657685875892639,0.350640207529068,0.001616650028154254,0.5994851589202881,0.9202538132667542,0.01042845193296671,0.07140480726957321,0.00985032506287098,0.367069274187088,0.5921867489814758,0.04074398800730705,,,,,
mdeberta,Child support,296485300044,post,0.47025004029273987,0.10488919913768768,0.03229851648211479,0.0681798905134201,0.0007993921171873808,0.8679338693618774,0.5884162187576294,0.12069768458604813,0.07813090831041336,0.35488009452819824,0.5368455648422241,0.35414087772369385,0.10901354998350143,,,,,
mdeberta,Child support,296604729180,pre,0.873592734336853,0.7614498138427734,0.32060855627059937,0.3146820068359375,0.0006462033488787711,0.9661480188369751,0.5539879202842712,0.04080747440457344,0.18322797119617462,0.1675589233636856,0.09736495465040207,0.8530997633934021,0.04953527823090553,,,,,
mdeberta,Child support,296604729180,post,0.9494120478630066,0.8607792854309082,0.7584658861160278,0.4863315522670746,0.0008676725556142628,0.3259495198726654,0.928958535194397,0.016593176871538162,0.0838903859257698,0.10284408181905746,0.39812391996383667,0.590691864490509,0.011184151284396648,,,,,
mdeberta,Child support,296701859916,pre,0.9275850057601929,0.9848765730857849,0.9887010455131531,0.8381505608558655,0.0008778913761489093,0.9845401644706726,0.31027624011039734,0.7158215045928955,0.7168136835098267,0.42751622200012207,0.37335729598999023,0.594587504863739,0.032055146992206573,,,,,
mdeberta,Child support,296701859916,post,0.9880504012107849,0.9994610548019409,0.9971272349357605,0.9861113429069519,0.03219185397028923,0.9987599849700928,0.9734935164451599,0.798147439956665,0.8673564195632935,0.8696039319038391,0.23175077140331268,0.7598814964294434,0.00836765393614769,,,,,
mdeberta,Child support,296710409916,post,0.9908478260040283,0.6597888469696045,0.732113242149353,0.6722241044044495,0.004451041109859943,0.9959574341773987,0.6888871788978577,0.5705706477165222,0.10638557374477386,0.02623034454882145,0.32318979501724243,0.6569384336471558,0.019871752709150314,,,,,
mdeberta,Child support,297042555528,post,0.3709087073802948,0.2084205001592636,0.22824248671531677,0.24077458679676056,0.0007495314348489046,0.15215818583965302,0.06745448708534241,0.3225259780883789,0.1338108777999878,0.10585581511259079,0.0773526132106781,0.5457886457443237,0.37685877084732056,,,,,
mdeberta,Child support,297120463812,pre,0.9562680721282959,0.9978966116905212,0.9772842526435852,0.010580707341432571,0.0014437560457736254,0.16772925853729248,0.9594592452049255,0.010870827361941338,0.06884986907243729,0.05050559341907501,0.23587284982204437,0.7434057593345642,0.02072133682668209,,,,,
mdeberta,Child support,297120463812,post,0.904902994632721,0.9784052968025208,0.05675689876079559,0.005220125894993544,0.0059571536257863045,0.990731954574585,0.9925031065940857,0.01350610051304102,0.6004226803779602,0.01640303246676922,0.38332271575927734,0.5859261155128479,0.030751170590519905,,,,,
mdeberta,Child support,297211164948,pre,0.9983928203582764,0.9883352518081665,0.9992357492446899,0.9992861747741699,0.0003466678026597947,0.9996366500854492,0.9979007244110107,0.9924630522727966,0.8199344277381897,0.9086179137229919,0.9836806058883667,0.014004072174429893,0.0023153095971792936,,,,,
mdeberta,Child support,297211164948,post,0.9963215589523315,0.4408303201198578,0.9984840750694275,0.9456759691238403,0.0007598414085805416,0.9998485445976257,0.8969755172729492,0.7846647500991821,0.07899690419435501,0.6317079067230225,0.400154173374176,0.4867013096809387,0.11314455419778824,,,,,
mdeberta,Child support,297276141528,pre,0.9806363582611084,0.9156959056854248,0.20617389678955078,0.00333091476932168,0.0004907226539216936,0.9998846054077148,0.0005062919808551669,0.006109409965574741,0.012784186750650406,0.0013070537243038416,0.9457417130470276,0.050534095615148544,0.0037242299877107143,,,,,
mdeberta,Child support,297276141528,post,0.995685338973999,0.7561776041984558,0.411347359418869,0.08245689421892166,0.0013993984321132302,0.9998211860656738,0.015101650729775429,0.08985312283039093,0.06769099086523056,0.05082300677895546,0.7087852954864502,0.22576840221881866,0.06544620543718338,,,,,
mdeberta,Child support,297309799116,pre,0.995980978012085,0.9998286962509155,0.999497652053833,0.9502726793289185,0.0075919427908957005,0.9997925758361816,0.9964481592178345,0.7614498138427734,0.4437209367752075,0.9757103323936462,0.856700599193573,0.13125105202198029,0.012048357166349888,,,,,
mdeberta,Child support,297309799116,post,0.9348872900009155,0.4258439838886261,0.8882750868797302,0.19899649918079376,0.0009584648651070893,0.9983108639717102,0.9416272640228271,0.03654530644416809,0.2906787395477295,0.24328270554542542,0.951011061668396,0.046454936265945435,0.0025339804124087095,,,,,
mdeberta,Child support,297437978664,pre,0.3613337278366089,0.9851861596107483,0.9794918298721313,0.8791597485542297,0.00038446192047558725,0.998567521572113,0.45132651925086975,0.8755976557731628,0.04244350269436836,0.6485776901245117,0.006793833803385496,0.053372450172901154,0.9398336410522461,,,,,
mdeberta,Child support,297437978664,post,0.9223425388336182,0.8766871690750122,0.8986775875091553,0.99455726146698,0.0003958875313401222,0.9962382316589355,0.5786862969398499,0.6864751577377319,0.0070527102798223495,0.5380124449729919,0.0038669423665851355,0.04436298832297325,0.9517701268196106,,,,,
mdeberta,Child support,298225945296,pre,0.47244006395339966,0.9104359745979309,0.8555647730827332,0.1911766231060028,0.00040448151412419975,0.9441768527030945,0.5219585299491882,0.20426252484321594,0.31732046604156494,0.10970578342676163,0.0706741064786911,0.47478610277175903,0.4545397162437439,,,,,
mdeberta,Child support,298225945296,post,0.9495759010314941,0.8835880160331726,0.965266764163971,0.6406358480453491,0.07055959850549698,0.9968488216400146,0.9914308190345764,0.9872219562530518,0.5061032176017761,0.7283620238304138,0.7905094623565674,0.14273756742477417,0.06675291061401367,,,,,
mdeberta,Child support,298249883928,pre,0.9980770349502563,0.9993081092834473,0.9319286346435547,0.9506806135177612,0.015276945196092129,0.9819490313529968,0.47536176443099976,0.8345397114753723,0.7261344194412231,0.20347002148628235,0.06722548604011536,0.9172074198722839,0.015567132271826267,,,,,
mdeberta,Child support,298249883928,post,0.8482193946838379,0.661048173904419,0.5209837555885315,0.7139304876327515,0.008267596364021301,0.9585959315299988,0.027967670932412148,0.6680145263671875,0.012883163057267666,0.006097561679780483,0.09824180603027344,0.8235858678817749,0.07817236334085464,,,,,
mdeberta,Child support,298252892160,pre,0.9853984117507935,0.9960469007492065,0.9969544410705566,0.9936116337776184,0.09401017427444458,0.9997230768203735,0.9188814759254456,0.5859306454658508,0.25539007782936096,0.7245780825614929,0.30353984236717224,0.4420523941516876,0.25440773367881775,,,,,
mdeberta,Child support,298252892160,post,0.853011965751648,0.6983294486999512,0.725551426410675,0.7190878391265869,0.00033274127054028213,0.9904959201812744,0.7803278565406799,0.7487199306488037,0.09968911856412888,0.11621122807264328,0.15879933536052704,0.7866150736808777,0.05458560958504677,,,,,
mdeberta,Child support,298301049864,post,0.9835179448127747,0.8704321384429932,0.9085570573806763,0.6118459105491638,0.00034599160426296294,0.9924848675727844,0.4327824115753174,0.6213111877441406,0.6132365465164185,0.2590751349925995,0.6027501821517944,0.3382360339164734,0.059013862162828445,,,,,
mdeberta,Child support,298381419864,pre,0.9771646857261658,0.7007156610488892,0.5902479290962219,0.8540650010108948,0.00044857573811896145,0.9829628467559814,0.30228811502456665,0.7589575052261353,0.13718532025814056,0.4045073986053467,0.5821927189826965,0.3923955261707306,0.025411702692508698,,,,,
mdeberta,Child support,298381419864,post,0.333720326423645,0.4463740587234497,0.062238357961177826,0.3429015576839447,0.04126865044236183,0.7209579944610596,0.12137296795845032,0.3030094504356384,0.6595147848129272,0.11177334189414978,0.08647583425045013,0.39568743109703064,0.5178366899490356,,,,,
mdeberta,Child support,298394417916,pre,0.8863712549209595,0.3318839371204376,0.43765074014663696,0.8838138580322266,0.026835687458515167,0.9961568713188171,0.6938231587409973,0.4050956666469574,0.040692951530218124,0.6245225071907043,0.1256387084722519,0.4488118886947632,0.4255494177341461,,,,,
mdeberta,Child support,298394417916,post,0.7564924955368042,0.8518989682197571,0.4277552366256714,0.26478591561317444,0.0008710656547918916,0.8673169612884521,0.6081287860870361,0.43782350420951843,0.6118459105491638,0.016705095767974854,0.30205053091049194,0.6464259028434753,0.05152358487248421,,,,,
mdeberta,Child support,298519314264,post,0.992046594619751,0.8683809638023376,0.9970764517784119,0.282492995262146,0.002458212897181511,0.9996352791786194,0.9920735359191895,0.904194176197052,0.27796268463134766,0.7189891934394836,0.26697731018066406,0.4128972887992859,0.32012540102005005,,,,,
mdeberta,Child support,298562882328,post,0.9918200373649597,0.9549529552459717,0.9757161140441895,0.46004632115364075,0.00043478055158630013,0.9797428846359253,0.9543718099594116,0.5329113006591797,0.32874491810798645,0.08744200319051743,0.5960541367530823,0.34391850233078003,0.060027290135622025,,,,,
mdeberta,Child support,298592227296,pre,0.9847963452339172,0.9387727379798889,0.8652809858322144,0.4898085594177246,0.003370045917108655,0.8474634885787964,0.9474297165870667,0.005641908384859562,0.08331523090600967,0.019133199006319046,0.37552765011787415,0.5880537629127502,0.036418616771698,,,,,
mdeberta,Child support,298592227296,post,0.991700291633606,0.9013360142707825,0.8230441212654114,0.834204375743866,0.0024438865948468447,0.025662707164883614,0.7843191027641296,0.07159119844436646,0.11774954944849014,0.18899664282798767,0.2625628411769867,0.7078198194503784,0.02961738407611847,,,,,
mdeberta,Child support,298631968380,post,0.6170511841773987,0.651091456413269,0.8929219841957092,0.2707211673259735,0.014309455640614033,0.997279703617096,0.11646221578121185,0.2577650845050812,0.18184363842010498,0.4530198574066162,0.4548846185207367,0.4119585156440735,0.1331569105386734,,,,,
mdeberta,Child support,298778755464,pre,0.9521309733390808,0.9983482956886292,0.9524857997894287,0.6377078890800476,0.005050507839769125,0.9931095242500305,0.8441522717475891,0.9754953384399414,0.9943471550941467,0.32338011264801025,0.749667227268219,0.21667933464050293,0.033653389662504196,,,,,
mdeberta,Child support,298802216664,pre,0.8199654221534729,0.9521198868751526,0.8608670234680176,0.19613242149353027,0.002182716503739357,0.9965704083442688,0.7215470671653748,0.5282900333404541,0.7183968424797058,0.8595901131629944,0.06691505014896393,0.3195457458496094,0.6135392785072327,,,,,
mdeberta,Child support,298802216664,post,0.9879693984985352,0.9980882406234741,0.9990582466125488,0.858021080493927,0.017593754455447197,0.9988947510719299,0.2755681574344635,0.8802706003189087,0.9272316694259644,0.7444706559181213,0.005577110219746828,0.08402153104543686,0.9104014039039612,,,,,
mdeberta,Child support,298885935528,pre,0.9724146723747253,0.7405028939247131,0.863256573677063,0.6250948905944824,0.0002561397268436849,0.9690398573875427,0.7897205948829651,0.6839474439620972,0.08878078311681747,0.11230768263339996,0.5483910441398621,0.3626856505870819,0.08892334997653961,,,,,
mdeberta,Child support,298885935528,post,0.9417613744735718,0.3988746702671051,0.8290773034095764,0.832168459892273,0.0016776672564446926,0.6953380703926086,0.8253083229064941,0.7862948179244995,0.26779094338417053,0.15186414122581482,0.3443158268928528,0.574933648109436,0.0807504877448082,,,,,
mdeberta,Child support,299005499412,pre,0.9097066521644592,0.9417412877082825,0.90654456615448,0.5862860083580017,0.045884035527706146,0.7997552752494812,0.9022226333618164,0.5309661626815796,0.2192956954240799,0.18162581324577332,0.08469168841838837,0.5231238603591919,0.39218443632125854,,,,,
mdeberta,Child support,299005499412,post,0.9494354724884033,0.9563904404640198,0.9641361832618713,0.46320146322250366,0.008124709129333496,0.8473371267318726,0.04917643219232559,0.7174080610275269,0.7767075896263123,0.25367608666419983,0.01368563063442707,0.1462033987045288,0.8401109576225281,,,,,
mdeberta,Child support,299006529516,post,0.9791556596755981,0.9597243070602417,0.9994887113571167,0.9826076626777649,0.0005976693937554955,0.9997783899307251,0.9775000214576721,0.9453489780426025,0.3154459595680237,0.3674972355365753,0.7926056981086731,0.18716047704219818,0.02023385278880596,,,,,
mdeberta,Child support,299096813412,pre,0.9532750248908997,0.18587329983711243,0.9609517455101013,0.34334173798561096,0.0005431519821286201,0.9962637424468994,0.034716881811618805,0.45132651925086975,0.02858479879796505,0.05052059888839722,0.21392682194709778,0.6991310119628906,0.08694219589233398,,,,,
mdeberta,Child support,299096813412,post,0.998981773853302,0.9864286780357361,0.9982624053955078,0.04894861951470375,0.0016875097062438726,0.9999008774757385,0.9903008341789246,0.02130770869553089,0.007846239022910595,0.0028283363208174706,0.7205268144607544,0.27455151081085205,0.0049217031337320805,,,,,
mdeberta,Child support,299118362148,pre,0.9950562715530396,0.9952355027198792,0.9921385645866394,0.9922294020652771,0.014531522989273071,0.9901019930839539,0.305490106344223,0.8631898760795593,0.7209089398384094,0.7887662649154663,0.0010933408048003912,0.9881936311721802,0.010713071562349796,,,,,
mdeberta,Child support,299118362148,post,0.9958256483078003,0.41664084792137146,0.9803562164306641,0.4182216227054596,0.0006745558930560946,0.997406542301178,0.39606818556785583,0.5563995838165283,0.09229841083288193,0.04690471291542053,0.6374065279960632,0.3441910147666931,0.01840248703956604,,,,,
mdeberta,Child support,299135390328,pre,0.997593879699707,0.9922669529914856,0.952175498008728,0.9937708377838135,0.07443295419216156,0.9998568296432495,0.47682324051856995,0.8748812079429626,0.6143940091133118,0.8546421527862549,0.5538215637207031,0.42879679799079895,0.01738167740404606,,,,,
mdeberta,Child support,299135390328,post,0.9867771863937378,0.3937346041202545,0.977022647857666,0.1483553946018219,0.0008847707649692893,0.9998601675033569,0.003736220533028245,0.8845139741897583,0.04270223155617714,0.02606869861483574,0.5954596400260925,0.3886098265647888,0.015930568799376488,,,,,
mdeberta,Child support,299342574612,pre,0.9821169972419739,0.9808942079544067,0.9803562164306641,0.8235945701599121,0.0007643033168278635,0.9684540033340454,0.9266363978385925,0.7423283457756042,0.5454067587852478,0.09393223375082016,0.14188599586486816,0.5781359672546387,0.27997809648513794,,,,,
mdeberta,Child support,299342574612,post,0.9876400828361511,0.9786820411682129,0.9704926013946533,0.6713089942932129,0.00204276479780674,0.950829267501831,0.9076811075210571,0.6966810822486877,0.5037841200828552,0.046703215688467026,0.12051185220479965,0.5787322521209717,0.3007558584213257,,,,,
mdeberta,Child support,299405505348,post,0.9692951440811157,0.03919513151049614,0.41878604888916016,0.3484233617782593,0.0007748163770884275,0.971258819103241,0.4644157588481903,0.3265934884548187,0.013689476996660233,0.009807557798922062,0.8154818415641785,0.1664048433303833,0.01811336912214756,,,,,
mdeberta,Child support,299438609580,pre,0.9988686442375183,0.9894499182701111,0.9939261078834534,0.35188156366348267,0.0015700474614277482,0.9990618824958801,0.05951015651226044,0.21502089500427246,0.7334519028663635,0.05584888160228729,0.9064533114433289,0.08959556370973587,0.003951094578951597,,,,,
mdeberta,Child support,299438609580,post,0.9909096360206604,0.5667680501937866,0.9900057911872864,0.10311470180749893,0.0005658799782395363,0.9992706775665283,0.02096424251794815,0.5860490798950195,0.022889841347932816,0.004886374343186617,0.7463846206665039,0.23377344012260437,0.019841976463794708,,,,,
mdeberta,Child support,299465418960,pre,0.8589627742767334,0.8876922726631165,0.9749884009361267,0.10118906199932098,0.1038394644856453,0.9886023998260498,0.16344544291496277,0.3635339140892029,0.05310790613293648,0.03252822533249855,0.1015188917517662,0.7903620004653931,0.10811908543109894,,,,,
mdeberta,Child support,299465418960,post,0.9783639907836914,0.9956473708152771,0.9983707070350647,0.9988926649093628,0.12474515289068222,0.9959219098091125,0.9864808917045593,0.9594402313232422,0.7987760305404663,0.9082116484642029,0.034411102533340454,0.5024678111076355,0.46312108635902405,,,,,
mdeberta,Child support,299545516728,post,0.7518303990364075,0.7685595154762268,0.6352506875991821,0.21190565824508667,0.0006374341901391745,0.8474634885787964,0.9082116484642029,0.08604586869478226,0.042453423142433167,0.06077977269887924,0.12193527817726135,0.7725384831428528,0.10552618652582169,,,,,
mdeberta,Child support,299558447064,pre,0.9556514024734497,0.8253611326217651,0.5638583302497864,0.41253015398979187,0.003087369492277503,0.8520758748054504,0.333720326423645,0.502685546875,0.043721672147512436,0.056734029203653336,0.2538995146751404,0.7318183183670044,0.014282125979661942,,,,,
mdeberta,Child support,299558447064,post,0.9869920611381531,0.9561044573783875,0.9942362904548645,0.9088355898857117,0.039620254188776016,0.9996874332427979,0.9995609521865845,0.9990188479423523,0.4738398790359497,0.5845083594322205,0.8802233338356018,0.10888931155204773,0.010887306183576584,,,,,
mdeberta,Child support,299590045812,pre,0.9918120503425598,0.9753137826919556,0.9854544997215271,0.6377078890800476,0.0005043191486038268,0.9695412516593933,0.9076811671257019,0.5566405653953552,0.1156981810927391,0.019615571945905685,0.4485863447189331,0.43632668256759644,0.11508702486753464,,,,,
mdeberta,Child support,299590045812,post,0.07857165485620499,0.04294240102171898,0.01024860143661499,0.089643694460392,0.0014325366355478764,0.003953089937567711,0.7880943417549133,0.03493023291230202,0.1945207715034485,0.004962942097336054,0.07343248277902603,0.6491655111312866,0.2774020731449127,,,,,
mdeberta,Child support,301010033916,pre,0.9860845804214478,0.7038167119026184,0.9968885183334351,0.9315992593765259,0.0008830458973534405,0.9467076659202576,0.570331335067749,0.6641048192977905,0.025323059409856796,0.270865797996521,0.2454090714454651,0.6769347190856934,0.07765622437000275,,,,,
mdeberta,Child support,301031710560,pre,0.9826076030731201,0.7690802216529846,0.41176119446754456,0.226313054561615,0.0001376546424580738,0.999718189239502,0.0025708680041134357,0.20641373097896576,0.01824677549302578,0.01243165135383606,0.9138758778572083,0.07838558405637741,0.0077385189943015575,,,,,
mdeberta,Child support,301031710560,post,0.9959456324577332,0.6508557200431824,0.4512811601161957,0.17617496848106384,0.00019716944370884448,0.9980713725090027,0.007800757419317961,0.14875684678554535,0.001758038648404181,0.006615392863750458,0.6564357876777649,0.3226272761821747,0.020936883985996246,,,,,
mdeberta,Child support,301040330328,post,0.999299943447113,0.9919769763946533,0.9748331308364868,0.9212514162063599,0.0008247465011663735,0.9055730700492859,0.7285552024841309,0.7431680560112,0.8698804378509521,0.53946852684021,0.14597856998443604,0.6637224555015564,0.19029898941516876,,,,,
mdeberta,Child support,301139171748,pre,0.9790257215499878,0.9896718859672546,0.9890817999839783,0.8053261637687683,0.003565736347809434,0.998458743095398,0.9524333477020264,0.7037531137466431,0.2659757733345032,0.20165596902370453,0.08843515813350677,0.8116478323936462,0.09991700947284698,,,,,
mdeberta,Child support,301139171748,post,0.9866234064102173,0.663914144039154,0.996726930141449,0.9569772481918335,0.0017106997547671199,0.9980391263961792,0.9099870324134827,0.9935867786407471,0.48730742931365967,0.7021217942237854,0.4362781047821045,0.5504311323165894,0.013290759176015854,,,,,
mdeberta,Child support,301235681412,pre,0.972701370716095,0.9574969410896301,0.9948902726173401,0.4651445150375366,0.001183279906399548,0.9913474321365356,0.7308664917945862,0.6256668567657471,0.09530734270811081,0.1902722418308258,0.8742107152938843,0.10562743246555328,0.020161809399724007,,,,,
mdeberta,Child support,301235681412,post,0.9982926845550537,0.3192274868488312,0.9831256866455078,0.5278033018112183,0.00042637469596229494,0.9223425388336182,0.8839391469955444,0.829974889755249,0.3376401662826538,0.04867657274007797,0.9049501419067383,0.08583364635705948,0.009216227568686008,,,,,
mdeberta,Child support,301489654032,pre,0.9934738874435425,0.9454245567321777,0.9948303699493408,0.9739564061164856,0.00013083976227790117,0.9827605485916138,0.9439964294433594,0.935375988483429,0.713631272315979,0.6742650270462036,0.42622336745262146,0.4945182800292969,0.07925833761692047,,,,,
mdeberta,Child support,301489654032,post,0.9981685280799866,0.9975537657737732,0.9990358948707581,0.9844152331352234,0.00019185214478056878,0.9973963499069214,0.9898671507835388,0.9499370455741882,0.9387937784194946,0.9778437614440918,0.5090684294700623,0.39694714546203613,0.0939844474196434,,,,,
mdeberta,Child support,301530007296,pre,0.9849996566772461,0.9863894581794739,0.9625148773193359,0.6785399913787842,0.0005368274869397283,0.9783271551132202,0.9668495655059814,0.7857199311256409,0.6274948120117188,0.19713513553142548,0.49796363711357117,0.48500528931617737,0.01703106053173542,,,,,
mdeberta,Child support,301530007296,post,0.9932024478912354,0.9968702793121338,0.9839245676994324,0.8893968462944031,0.0022343622986227274,0.9977895021438599,0.9000036716461182,0.8811043500900269,0.30964964628219604,0.40239208936691284,0.2569285035133362,0.706291675567627,0.03677985072135925,,,,,
